Fibrosis	Steatosis	Ballooning	NAS
GSM3998167	0.392711181307118	0.0594646774635998	0.189971212625335	0.0956553485711428
GSM3998168	0.048862425381579	0.3889507537373	0.000914685406092982	0.0560130943627916
GSM3998169	0.110243623293049	0.791492049368775	0.542037388314476	0.193260817158428
GSM3998170	0.100791019790908	0.0209018472175989	0.419394633325263	0.0474611260408524
GSM3998171	2.20551500732209	1.68367331346853	0.0127767407373994	0.266704956907367
GSM3998172	0.683215451160279	0.00216698250380726	0.230038914061794	0.0198167508218327
GSM3998174	0.299928161016544	2.21266321098884	0.00415893824511113	0.449447780913671
GSM3998175	0.0438888523405085	1.19289700452194	0.506938174271521	0.571873646040152
GSM3998176	0.828800255624024	2.06048288918425	1.45098878295865	0.000993931704814719
GSM3998177	0.003103840407277	0.165566830920587	0.10126436355573	0.186013574567223
GSM3998178	0.116049459607899	0.000782876200713428	0.239734860070362	0.0678404156690736
GSM3998179	0.0503706253568787	0.137330186253853	0.00565900079984167	0.00148262390697044
GSM3998181	0.066761242113097	0.815473676923966	0.00429188626286785	0.182716342671181
GSM3998183	0.380243963351786	0.427238103217834	0.0818434829897233	0.0468141918747095
GSM3998184	0.2749917732849	0.0380434457128189	0.40982513126227	0.147641712033387
GSM3998185	0.00107695001210561	0.394881643186877	1.92597507710956	0.729788809411048
GSM3998186	1.36390046505641	1.62649764582508	0.306524978994865	0.117389091054526
GSM3998189	2.97553275189179	0.303249065052497	3.95728199843658	0.283708730387917
GSM3998190	1.02359214258215	1.23809980941545	0.0411206012842543	0.0883076208299422
GSM3998191	0.118602147870734	0.521278870001079	0.0587739015594719	0.018419811999128
GSM3998192	0.057582447663917	0.000126187837017138	0.379711512611497	0.0377232470951582
GSM3998193	0.235939205726335	0.827137417843846	0.00490669167697039	0.0835790950836491
GSM3998194	0.119855307604655	0.00494499530997623	0.510410352307778	0.185957340439842
GSM3998195	0.388841318098627	4.28633077081347	0.219743986999196	0.48608762789552
GSM3998197	0.298946818284689	0.018765736458942	1.0420217453147	0.23621283405542
GSM3998198	0.00621273591446324	0.0923348789242094	0.39288913590865	0.00544905309485605
GSM3998199	0.398366610510813	0.117403854082047	0.574305768630742	0.223936907692192
GSM3998200	1.30513272362689	0.00163298736477139	0.134172217930306	0.00438345970638877
GSM3998201	0.260616692601097	0.121474838572204	0.00290404420346887	0.0289238668656456
GSM3998202	1.31430626223724	1.05928966636055	2.13162530492259	0.0582235800075517
