Fibrosis	Steatosis	Ballooning	NAS
GSM3998266	0.261974663717131	0.797013905232951	0.243383528004203	0.0135483714756762
GSM3998269	0.131663545292263	0.0859188815939788	2.47125223402814	0.335305437981335
GSM3998270	0.402749019266508	0.528908151890604	1.94008404544292	0.570876797261608
GSM3998271	0.0660069028488004	1.36359270851556	0.100656548930737	0.399389465043897
GSM3998272	0.249851604015379	0.392022326074413	0.463737271668918	0.256483970939469
GSM3998274	0.321602024074287	0.00193152854157934	0.924386780183949	0.186764999737322
GSM3998276	0.558410516929394	0.836170229664921	0.970500558196096	0.377126509288288
GSM3998277	0.853690746433021	0.000220526340213982	0.453451947917933	0.111595630749745
GSM3998278	0.85686550763875	2.70640618612297	0.638376879016508	1.20583495925615
GSM3998279	0.102785451009814	1.94265797227613	0.252843999889959	0.738567878501734
GSM3998281	2.08532056962864	1.34261460771727	1.19568557470893	0.885074490054416
